,Unnamed: 0,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude,nearest_hospital_distance
312,312,245000,2,Semi-Detached,1,0,51.28960325,-2.49024401,0.0026998276085688395
313,313,434000,4,Detached,1,0,51.4018861857609,-2.4852914703714704,0.004444168766347198
314,314,289950,3,Terraced,1,0,51.36918072,-2.389718839,0.0014879818832980686
315,315,525000,3,Detached,1,0,51.39181314,-2.331186346,0.0007787365471793293
316,316,369000,4,Semi-Detached,0,0,51.4051436413305,-2.48686424652848,0.001609122055883102
317,317,252000,3,Detached,1,0,51.4154148464655,-2.49052518401235,0.002626125307831678
318,318,230000,3,Semi-Detached,1,0,51.2877833,-2.457831095,0.0006936297123007781
319,319,525000,3,Detached,1,0,51.39181314,-2.331186346,0.0007787365471793293
320,320,417500,4,Detached,1,0,51.37437203,-2.391486956,0.0013214973146446001
321,321,290000,3,Semi-Detached,1,0,51.35234264,-2.37770026,0.002351509902982629
322,322,205000,2,Terraced,1,0,51.31819875,-2.430425606,0.0015675614066265637
323,323,315000,3,Detached,1,0,51.318537,-2.543875,0.005181307601907708
324,324,265000,3,Semi-Detached,1,0,51.27699898,-2.476619211,0.000784021065623411
325,325,133000,2,Flat,0,0,51.31855724,-2.420857956,0.0012768686832161328
326,326,392000,3,Terraced,1,0,51.365349779646905,-2.60911060962847,0.0015320416472488743
327,327,132500,1,Flat,0,0,51.3094108710413,-2.50454375018357,0.0032894995420271194
328,328,308000,3,Terraced,1,0,51.40019558,-2.3943381180000003,0.004112245016667992
329,329,1290000,2,Detached,1,0,51.38128339,-2.34384114,0.007399819749970811
330,330,375000,4,Detached,1,0,51.29444645,-2.439009214,0.001011365323590626
331,331,1050000,6,Semi-Detached,1,0,51.37592283,-2.370854459,0.00128592373682521
332,332,475000,4,Flat,0,0,51.37630482,-2.36082913,0.0010715923872192065
333,333,275000,3,Semi-Detached,1,0,51.415039,-2.509459,0.0020285511744152674
334,334,495000,4,Semi-Detached,1,0,51.4099948248796,-2.50278907543733,0.0036886286431727926
335,335,263000,2,Semi-Detached,1,0,51.37437203,-2.391486956,0.0013214973146446001
336,336,800000,5,Terraced,1,0,51.40495463,-2.323072457,0.0014393061522194744
337,337,320000,4,Detached,1,0,51.28226799,-2.451739917,0.0008782661526864207
338,338,250000,2,Terraced,1,0,51.37262474,-2.373097655,0.0005654250848899478
339,339,415000,2,Terraced,1,0,51.37432074,-2.347926559,0.003530258397424723
340,340,285000,2,Flat,0,0,51.40348311,-2.373435126,0.0030089785615668146
341,341,267500,3,Terraced,1,0,51.35520356,-2.374420826,0.001916811859271685
342,342,255500,3,Terraced,1,0,51.29346376,-2.442083263,0.0016044174079206594
343,343,259950,2,Terraced,1,0,51.31822688,-2.4176981,0.001486205830698423
344,344,750000,3,Terraced,1,0,51.39377341,-2.37019399,0.00215545180519443
345,345,524000,4,Terraced,1,0,51.39958037,-2.398113361,0.007206312581366803
346,346,250000,2,Terraced,1,0,51.38105327,-2.380451234,0.0019552914818711784
347,347,225000,3,Terraced,1,0,51.4136692708776,-2.510207,0.0017169138565216579
348,348,290000,2,Terraced,1,0,51.37869267,-2.353275926,0.0004001363246761824
349,349,329000,2,Flat,0,0,51.38192166,-2.346935285,0.004310017709542284
350,350,575000,3,Semi-Detached,1,0,51.36067609,-2.343270194,0.007991387892614634
351,351,235000,2,Terraced,1,0,51.40019717,-2.354462303,0.0028859536519816134
352,352,550000,3,Detached,1,0,51.39485813,-2.341686385,0.00984104671937015
353,353,200000,2,Flat,0,0,51.397585600000006,-2.395048737,0.0038452107949986094
354,354,322500,2,Flat,0,0,51.38765839,-2.346921214,0.0043108426074892035
355,355,195000,2,Terraced,1,0,51.28226799,-2.451739917,0.0008782661526864207
356,356,186500,3,Semi-Detached,1,0,51.37872232,-2.405202549,0.01213696698040314
357,357,320000,3,Semi-Detached,1,0,51.36894436,-2.38506255,0.006142991676635192
358,358,296000,3,Semi-Detached,0,0,51.39314939,-2.396030961,0.005048626646677439
359,359,290000,2,Terraced,1,0,51.34920246,-2.364162714,0.0018400014708355788
360,360,345000,5,Terraced,1,0,51.41088919,-2.316457216,0.00028590846441129927
361,361,332500,3,Terraced,0,0,51.38020819,-2.385904287,0.005300003996210161
362,362,419500,3,Detached,1,0,51.40025133,-2.339211,0.007685666416022752
363,363,775000,4,Detached,1,0,51.36485593783861,-2.60897478041518,0.0014230479312700192
364,364,250000,3,Terraced,1,0,51.325992,-2.507739,0.0009663409751601691
365,365,252000,3,Terraced,1,0,51.405208627800505,-2.50756705542641,0.0013463949280900526
366,366,130000,1,Flat,0,0,51.38931678,-2.363417797,0.0020042526791230262
367,367,165000,2,Flat,0,0,51.29851195,-2.457478892,0.00102124027319416
368,368,278000,2,Detached,1,0,51.41025038573049,-2.50608445471504,0.0008157661836635439
369,369,303000,3,Terraced,1,0,51.415039,-2.509459,0.0020285511744152674
370,370,950000,5,Semi-Detached,1,0,51.38886,-2.380283379,0.0018031914889233105
371,371,740000,4,Terraced,1,0,51.37081803,-2.3643342830000003,0.0024012787269468558
372,372,240000,2,Semi-Detached,1,0,51.37529765,-2.402255782,0.011213967651410247
373,373,1270000,6,Detached,1,0,51.36976451,-2.3676874,0.0010337682304898288
374,374,329000,3,Terraced,1,0,51.40003581,-2.393718627,0.0035476644291681965
375,375,370000,2,Terraced,1,0,51.37951507,-2.377866535,0.0007216560166099704
376,376,270000,2,Semi-Detached,1,0,51.37368163,-2.3962507580000003,0.005082468087992185
377,377,180000,3,Terraced,1,0,51.28885268,-2.480427384,0.0007088005195668768
378,378,249000,2,Semi-Detached,1,0,51.32544351,-2.475270131,0.0005832846266250037
379,379,449000,4,Detached,1,0,51.3527254415722,-2.63115820196298,0.002790490395187641
380,380,247000,2,Terraced,1,0,51.38432238,-2.3978515430000003,0.006948097585114477
381,381,187000,2,Semi-Detached,1,0,51.3084361455906,-2.502524,0.004734284129313744
382,382,385000,3,Terraced,0,0,51.38563393,-2.379253398,0.0021659468105037255
383,383,280000,2,Terraced,1,0,51.371462,-2.3855150000000003,0.005869217917525583
384,384,700000,4,Semi-Detached,1,0,51.336330515075204,-2.57952778568412,0.0033183010351999294
385,385,326000,3,Terraced,1,0,51.4063193117866,-2.5598247861881,0.0022845932002293246
386,386,418000,3,Terraced,1,0,51.39772198,-2.397263521,0.006062573825627431
387,387,169500,2,Terraced,1,0,51.2887033,-2.457509,0.0010710081522932345
388,388,170000,1,Flat,0,0,51.37973793,-2.389434967,0.0017731150305995479
389,389,355000,3,Semi-Detached,1,0,51.36396805,-2.380754827,0.0022764695894146396
390,390,248750,3,Flat,0,0,51.39657604,-2.359536961,0.0008998843080031046
391,391,505000,4,Semi-Detached,1,0,51.35870615,-2.367225387,0.00039861480199644765
392,392,127500,1,Flat,0,0,51.302306101360905,-2.50773599967293,0.0022008603185882793
393,393,385000,3,Terraced,1,0,51.36936199,-2.386574401,0.004637626295181448
394,394,1055000,6,Detached,1,0,51.3354205184855,-2.66291710317252,0.0038064679369594553
395,395,355000,2,Semi-Detached,1,0,51.3725078,-2.349809141,0.0014775061847945338
396,396,265000,2,Terraced,1,0,51.39947529,-2.349324982,0.0027217250296458443
397,397,250500,3,Semi-Detached,1,0,51.28629903,-2.4579883999999996,0.0005473268587468496
398,398,183000,3,Terraced,1,0,51.29180829,-2.442339835,0.0032796126013875195
399,399,596000,4,Semi-Detached,0,0,51.39547965,-2.347425989,0.004198124914005279
400,400,325000,2,Semi-Detached,1,0,51.40231636,-2.340261324,0.00918515103893494
401,401,404200,2,Terraced,1,0,51.37834074,-2.379537916,0.0010769505010225359
402,402,405000,3,Detached,0,0,51.39618289,-2.355782371,0.001289520582911704
403,403,770000,5,Semi-Detached,1,0,51.35987167,-2.356692846,0.0014171161021223743
404,404,220000,3,Terraced,1,0,51.408463619172295,-2.5117006984964703,0.000259752987392013
405,405,314000,3,Semi-Detached,1,0,51.3579290371173,-2.57948445293583,0.003164192427356152
406,406,134500,2,Flat,0,0,51.307415999999996,-2.5031746026081803,0.004827886241189625
407,407,485000,3,Detached,1,0,51.38823349,-2.361900244,0.0007428621912673886
408,408,925000,5,Detached,1,0,51.35297107,-2.36381925,0.0027112549834985692
409,409,490000,4,Semi-Detached,1,0,51.4073585467813,-2.4904676885982204,0.0027471884855185093
410,410,260000,3,Semi-Detached,1,0,51.37013066,-2.3741547780000003,0.0018666568756421369
411,411,285000,2,Flat,0,0,51.37758148,-2.369531669,0.001161961910668758
412,412,480000,4,Terraced,0,0,51.37616455,-2.365468669,0.0011608109623741669
413,413,925000,3,Semi-Detached,1,0,51.3750013,-2.363649164,0.002940353352391297
414,414,1800000,4,Terraced,1,0,51.38128028,-2.347936256,0.003315384832132163
415,415,290000,2,Terraced,1,0,51.38105327,-2.380451234,0.0019552914818711784
416,416,230000,3,Terraced,1,0,51.3764993,-2.40580071,0.011554469854966276
417,417,989000,4,Detached,0,0,51.3947452,-2.364236987,0.0030632453431931215
418,418,307500,3,Semi-Detached,1,0,51.35615439,-2.377932681,0.0016701243880119765
419,419,340000,3,Semi-Detached,1,0,51.37234328,-2.393164845,0.002040032810739336
420,420,338000,3,Detached,1,0,51.29444645,-2.439009214,0.001011365323590626
421,421,250000,2,Flat,0,0,51.37979944,-2.364750477,0.001249732476963465
422,422,280000,3,Semi-Detached,1,0,51.35726119,-2.380455041,0.00215695473458531
423,423,355000,3,Semi-Detached,1,0,51.404877015267296,-2.452444421569,0.002083084083880342
424,424,409500,3,Semi-Detached,1,0,51.398920703946295,-2.45574924904881,0.00306856895542403
425,425,284000,2,Semi-Detached,0,0,51.39328213,-2.3202881090000003,0.0017825574436055138
426,426,225000,3,Semi-Detached,1,0,51.29185353,-2.4810180180000003,0.0033348507684660077
427,427,237000,2,Semi-Detached,1,0,51.37529765,-2.402255782,0.011213967651410247
428,428,515000,4,Detached,1,0,51.3547178959937,-2.62954879958532,0.000491001772779994
429,429,235000,3,Terraced,1,0,51.3094108710413,-2.50454375018357,0.0032894995420271194
430,430,290000,3,Terraced,1,0,51.4057443049195,-2.46290478850915,0.000631756379458467
431,431,575000,3,Detached,1,0,51.40330281570721,-2.45724479017827,0.0033143849702673336
432,432,502500,4,Detached,1,0,51.363049778815785,-2.61047332873081,0.0005929131487524428
433,433,795000,4,Terraced,1,0,51.39365199,-2.348217011,0.003608026567286571
434,434,385000,4,Semi-Detached,1,0,51.36689999,-2.391466291,0.00035165915966545955
435,435,285000,2,Terraced,1,0,51.39947529,-2.349324982,0.0027217250296458443
436,436,187000,3,Semi-Detached,1,0,51.29935721,-2.457472955,0.0012191790238945438
437,437,245000,3,Semi-Detached,1,0,51.30548033297401,-2.50977938440364,0.0020442557283610625
438,438,191000,2,Terraced,1,0,51.3101582996025,-2.50093625900033,0.002400880242458497
439,439,191000,2,Terraced,1,0,51.3101582996025,-2.50093625900033,0.002400880242458497
440,440,380000,3,Detached,1,0,51.4034027,-2.340830049,0.009296365288737899
441,441,320000,2,Terraced,1,0,51.3781905,-2.384249362,0.005750574358480924
442,442,347500,4,Detached,1,0,51.29012337,-2.490579383,0.003261409997149037
443,443,194000,1,Flat,0,0,51.382385,-2.366582,0.0003350206719727912
444,444,291000,3,Terraced,1,0,51.396733000000005,-2.397686,0.006502794283322241
445,445,359950,3,Detached,1,0,51.35234264,-2.37770026,0.002351509902982629
446,446,189500,3,Terraced,1,0,51.30002215,-2.455285002,0.0034715320661529163
447,447,140000,1,Flat,0,0,51.387977,-2.363781,0.0022396126314195393
448,448,304000,3,Terraced,1,0,51.36365348,-2.380709127,0.0022970434468243925
449,449,325000,3,Semi-Detached,1,0,51.40384702,-2.323668437,0.002542081217165543
450,450,310000,5,Detached,1,0,51.321327669308005,-2.50892190966037,0.002265598236174033
451,451,169950,2,Semi-Detached,1,0,51.290096000000005,-2.436415,0.0038655984876888104
452,452,281000,3,Terraced,1,0,51.37092037,-2.388440706,0.0033159574760481345
453,453,240000,2,Terraced,1,0,51.37523551,-2.388707121,0.003175262537896916
454,454,180000,2,Flat,0,0,51.3086863497706,-2.50449245038282,0.0038628701456509098
455,455,315000,3,Semi-Detached,1,0,51.4134023673253,-2.49012977993174,0.0026459824845832505
456,456,400000,3,Semi-Detached,1,0,51.3999499433341,-2.45928131077579,0.0025439365792685
457,457,180000,2,Flat,0,0,51.4126676883047,-2.49164607339666,0.0023388984689297894
458,458,250000,3,Semi-Detached,1,0,51.293837200000006,-2.4905329330000003,0.0029003390279843124
459,459,270000,1,Flat,0,0,51.38750609,-2.358675428,0.001465171674158354
460,460,279000,4,Semi-Detached,1,0,51.302502392048105,-2.49973401152341,0.0019427867999781733
461,461,480000,5,Detached,1,0,51.36563845,-2.36718,0.00036183693186314306
462,462,153500,1,Flat,0,0,51.406794934527504,-2.49831147988349,0.0008969298261813029
463,463,220000,3,Terraced,1,0,51.2895198,-2.466667657,0.0022200170689624867
464,464,229000,3,Terraced,1,0,51.37787738,-2.405123245,0.012210910664839434
465,465,512000,4,Terraced,0,0,51.37606276,-2.360597349,0.0012262431490592854
466,466,565000,5,Semi-Detached,1,0,51.39140588,-2.395771573,0.004575335602226625
467,467,239000,3,Terraced,1,0,51.4065377728421,-2.51001147280998,0.0014737241290878882
468,468,439250,4,Detached,1,0,51.4002050322799,-2.48738677936177,0.002720287878756045
469,469,425000,3,Semi-Detached,1,0,51.38829504,-2.440999424,0.001061074968940623
470,470,585000,3,Semi-Detached,1,0,51.37043926,-2.370422258,0.0013737981653365063
471,471,250000,3,Semi-Detached,1,0,51.3712156,-2.391589311,0.0017335225103602898
472,472,155000,2,Terraced,1,0,51.32224903,-2.480259776,0.00024712300988493556
473,473,180000,2,Terraced,1,0,51.31674282,-2.417813753,0.0016463725516416396
474,474,210000,2,Flat,0,0,51.39285783,-2.34918831,0.0023637431146027706
475,475,220000,3,Semi-Detached,1,0,51.28587043,-2.492670584,0.0006431123539803786
476,476,202500,2,Semi-Detached,1,0,51.4063193117866,-2.5598247861881,0.0022845932002293246
477,477,1300000,6,Semi-Detached,1,0,51.38727619,-2.39128,0.00039598988939255035
478,478,185000,3,Terraced,1,0,51.29714031,-2.442376764,0.0016257090111928703
479,479,500000,4,Detached,1,0,51.39291677,-2.319078261,0.002332064048103924
480,480,2200000,6,Semi-Detached,1,0,51.39655675,-2.368635364,0.0018631863496702554
481,481,1025000,6,Semi-Detached,1,0,51.37474376,-2.371218464,0.0017466687373466564
482,482,285000,4,Terraced,1,0,51.3074409995729,-2.49501049307724,0.0035501881352931514
483,483,998000,4,Semi-Detached,1,0,51.39166477,-2.360130813,5.580226946285186e-06
484,484,285000,4,Semi-Detached,1,0,51.28965659,-2.475129849,0.0015659678308294436
485,485,230000,3,Semi-Detached,1,0,51.29460565,-2.476471729,0.0007663827796306951
486,486,239000,3,Semi-Detached,1,0,51.28467068,-2.474002963,0.002118493456825725
487,487,210000,2,Flat,0,0,51.37117604,-2.379018931,0.0018057248385542582
488,488,330000,3,Terraced,1,0,51.39916341,-2.348373886,0.003290287225135459
489,489,1200000,4,Semi-Detached,1,0,51.37300727,-2.35415158,0.0008031590664745657
490,490,230000,3,Terraced,1,0,51.29180656,-2.428299979,0.0036086725243917963
491,491,188000,2,Terraced,1,0,51.29180656,-2.428299979,0.0036086725243917963
492,492,222000,3,Terraced,1,0,51.406816713211,-2.51202735493847,0.0004891997938340304
493,493,555000,4,Detached,1,0,51.36370967,-2.368659,0.001844461497349488
494,494,140000,1,Flat,0,0,51.3956508,-2.390159468,0.0019109815443894454
495,495,260000,3,Terraced,1,0,51.36950255,-2.395640052,0.004455571669748802
496,496,237000,2,Terraced,1,0,51.40019717,-2.354462303,0.0028859536519816134
497,497,600000,3,Detached,1,0,51.35806241,-2.360254835,0.00016554697614588095
498,498,195000,2,Terraced,1,0,51.3154666,-2.42513417,0.00034037639384681056
499,499,380000,5,Detached,1,0,51.31421763,-2.417389058,0.00033916277716908056
500,500,655000,4,Detached,1,0,51.3986503754782,-2.4871690060284104,0.001334384851796227
501,501,155000,1,Flat,0,0,51.387977,-2.363781,0.0022396126314195393
502,502,315000,3,Semi-Detached,1,0,51.37626594,-2.376532,0.0010370442603530408
503,503,485000,3,Detached,1,0,51.32707659,-2.487041325,0.0012129816891094693
504,504,460000,4,Semi-Detached,1,0,51.407631356843204,-2.48758078616227,0.0007702977306186038
505,505,373000,3,Semi-Detached,1,0,51.4073585467813,-2.4904676885982204,0.0027471884855185093
506,506,300000,3,Semi-Detached,1,0,51.37368163,-2.3962507580000003,0.005082468087992185
507,507,963000,4,Terraced,1,0,51.3957693,-2.36164353,0.0014982523799323272
508,508,262500,3,Terraced,1,0,51.28449235,-2.495567,0.002442772511668008
509,509,262500,3,Terraced,1,0,51.28449235,-2.495567,0.002442772511668008
510,510,435000,3,Detached,1,0,51.36259257,-2.377899526,0.0006075665272489655
511,511,190000,2,Terraced,1,0,51.28913557,-2.483785942,0.0010621624544851075
512,512,357000,3,Terraced,1,0,51.399438774213294,-2.4635023341923903,0.0019924446320477404
513,513,646000,4,Detached,1,0,51.401491654565,-2.46051866057079,0.004449501157379503
514,514,795000,4,Detached,1,0,51.33172248,-2.304342639,0.004951616301976237
515,515,350000,3,Semi-Detached,1,0,51.38944579,-2.401028988,0.009830192916785866
516,516,203500,2,Terraced,0,0,51.38038956,-2.393549934,0.0023472742477190305
517,517,335000,3,Terraced,1,0,51.35234264,-2.37770026,0.002351509902982629
518,518,390000,4,Detached,1,0,51.4018627766218,-2.48659938541252,0.004520234948823222
519,519,470000,4,Semi-Detached,1,0,51.3966761100696,-2.4548932519237403,0.00363878757265856
520,520,525000,3,Detached,1,0,51.3953273,-2.356235676,0.0019425449973169001
521,521,360000,3,Terraced,0,0,51.37640633,-2.362898833,0.0016750307049853842
522,522,260000,3,Detached,1,0,51.3769395,-2.392730114,0.0015478476649024935
523,523,490000,3,Semi-Detached,1,0,51.37367146,-2.369097905,0.0016753081568627475
524,524,145000,2,Flat,0,0,51.4100734964396,-2.49699560552828,0.002110996996262672
525,525,980000,4,Detached,1,0,51.39426534,-2.376651435,0.002616869003992563
526,526,295000,3,Semi-Detached,1,0,51.29687929049279,-2.52910397445886,0.001931369614233413
527,527,152000,2,Semi-Detached,0,0,51.28725101,-2.458284666,0.00036537167335328504
528,528,842000,5,Detached,1,0,51.39129345,-2.378092966,0.0005549897227754621
529,529,382500,4,Detached,1,0,51.292587,-2.495109,0.0030682862029756787
530,530,380000,2,Flat,0,0,51.38504425,-2.352132147,0.0027554347380100742
531,531,205000,2,Semi-Detached,1,0,51.3123961,-2.421346754,0.0007001472419902611
532,532,410000,2,Terraced,0,0,51.39427298,-2.356989249,0.0026474763955329065
533,533,520000,3,Semi-Detached,1,0,51.38844554,-2.393719682,0.002607153454627079
534,534,630000,2,Flat,0,0,51.39185432,-2.368568801,0.0016725586246803127
535,535,254000,2,Terraced,1,0,51.37122294,-2.372813304,0.0016953909786079112
536,536,295000,3,Detached,1,0,51.31927054,-2.414995519,0.002372065491301611
537,537,193000,2,Terraced,1,0,51.2895198,-2.466667657,0.0022200170689624867
538,538,583500,4,Terraced,1,0,51.34307075,-2.437506967,0.002348392779720894
539,539,345000,2,Terraced,1,0,51.37583729,-2.383453818,0.00513665976489649
540,540,215000,3,Terraced,1,0,51.28152631,-2.497169175,0.0021303591519011497
