,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude
10166,180000,3,Flat,0,0,51.353870799154606,-2.91067365028219
10167,232500,3,Semi-Detached,1,0,51.3508101363019,-2.95402244269809
10168,260000,4,Semi-Detached,1,0,51.319255119297104,-2.9630680380900403
10169,190000,2,Detached,1,0,51.32272659693751,-2.95310942366756
10170,320000,3,Semi-Detached,1,0,51.347289326641395,-2.9677767001863997
10171,308500,4,Detached,1,0,51.366999669310395,-2.90711309836331
10172,155500,3,Terraced,1,0,51.3492123795548,-2.97659074047152
10173,145000,2,Flat,0,0,51.349870453116104,-2.96989885646379
10174,194000,3,Semi-Detached,1,0,51.353290579194606,-2.92732032519419
10175,145000,3,Flat,0,0,51.3386185686209,-2.97996888482171
10176,246000,3,Detached,1,0,51.358982927914894,-2.9519230221295203
10177,257500,2,Semi-Detached,1,0,51.3553160417581,-2.9439196372776903
10178,209000,4,Terraced,1,0,51.3485852972643,-2.9219411907584196
10179,250000,3,Semi-Detached,1,0,51.3508101363019,-2.95402244269809
10180,160000,3,Flat,0,0,51.33233414348349,-2.975399
10181,150000,2,Terraced,0,0,51.3606319655622,-2.9119280665035294
10182,158000,2,Flat,1,0,51.3370682864874,-2.97285856530484
10183,122500,1,Flat,0,0,51.3544764962015,-2.9598142580392004
10184,220000,4,Terraced,1,0,51.341472614177896,-2.96873091947342
10185,437500,4,Semi-Detached,1,0,51.323505,-2.976676
10186,200000,3,Semi-Detached,1,0,51.3648997090242,-2.9135210884672404
10187,210000,2,Detached,1,0,51.35095284680679,-2.9352140776323505
10188,165000,3,Semi-Detached,1,0,51.355255339819,-2.93804468485857
10189,370000,4,Detached,1,0,51.369759070859295,-2.91993870274819
10190,295000,4,Terraced,1,0,51.3555306885659,-2.99193369742281
10191,153000,4,Terraced,1,0,51.3461269136159,-2.95823265338856
10192,160000,2,Semi-Detached,1,0,51.3460321620244,-2.9275614460935495
10193,215000,3,Semi-Detached,1,0,51.355255339819,-2.93804468485857
10194,285000,3,Detached,1,0,51.3236268269851,-2.93401221594042
10195,90000,1,Flat,0,0,51.369095,-2.90369508529261
10196,217000,3,Semi-Detached,1,0,51.351637027977894,-2.9169190226783597
10197,189000,3,Semi-Detached,1,0,51.3516699718994,-2.93436708162371
10198,262500,4,Terraced,1,0,51.35233197124,-2.9314079872441696
10199,452500,5,Detached,1,0,51.3547545011061,-2.94330493223125
10200,135500,1,Flat,1,0,51.3498601563807,-2.91761587629766
10201,200000,3,Semi-Detached,1,0,51.3388899619612,-2.97977368890428
10202,250000,4,Semi-Detached,1,0,51.36764491518189,-2.93483592456313
10203,125000,2,Flat,0,0,51.3452668219485,-2.92995813490708
10204,159000,3,Flat,0,0,51.3435455178689,-2.9746612109263904
10205,188000,3,Terraced,1,0,51.3672927573264,-2.91336761138467
10206,580000,8,Detached,1,0,51.3375770811435,-2.9743910365682797
10207,330000,4,Detached,1,0,51.376974791338995,-2.9159597878978505
10208,263000,4,Detached,1,0,51.366529602396795,-2.90743419439978
10209,202500,2,Terraced,1,0,51.37418177898729,-2.9166654844972597
10210,215000,3,Semi-Detached,1,0,51.352807748710696,-2.9582571764622796
10211,428000,4,Detached,1,0,51.351435972581996,-2.96978832106122
10212,128000,1,Terraced,1,0,51.3680271472289,-2.9125921459226602
10213,162000,2,Terraced,1,0,51.338744866149206,-2.96802738238562
10214,178000,2,Terraced,0,0,51.335635,-2.950477
10215,180000,2,Semi-Detached,1,0,51.3665160616468,-2.92753005443013
10216,212000,4,Terraced,1,0,51.3688853177944,-2.90861563708806
10217,147000,1,Flat,0,0,51.3557296087043,-2.9864806899135203
10218,200000,3,Semi-Detached,1,0,51.3511047676292,-2.9330775565715803
10219,440000,6,Semi-Detached,1,0,51.3507217521196,-2.9713384505920897
10220,440000,6,Semi-Detached,1,0,51.3507217521196,-2.9713384505920897
10221,147000,1,Flat,0,0,51.3557296087043,-2.9864806899135203
10222,240000,3,Detached,1,0,51.359465122556,-2.9501233503080098
10223,315000,3,Detached,1,0,51.3591244828172,-2.9388418565334202
10224,203000,2,Terraced,1,0,51.37410355707021,-2.91746847446511
10225,190000,3,Semi-Detached,1,0,51.326872306819894,-2.92957155731092
10226,200000,3,Terraced,1,0,51.3510093256991,-2.9201374418181603
10227,189000,2,Semi-Detached,1,0,51.366958571293004,-2.9112493394359795
10228,225000,4,Terraced,1,0,51.35079838779821,-2.92749975519263
10229,195000,3,Terraced,1,0,51.368501548313105,-2.91402373958247
10230,187500,3,Semi-Detached,1,0,51.3360817498174,-2.9202547690569802
10231,122000,2,Flat,0,0,51.3510404037365,-2.9719483040975696
10232,248500,4,Terraced,1,0,51.3536664201456,-2.9577150302231603
10233,170000,3,Terraced,1,0,51.3496165837193,-2.9723202335873298
10234,180000,3,Semi-Detached,1,0,51.34945231866921,-2.94292319399787
10235,227500,3,Semi-Detached,1,0,51.3355066065911,-2.91906614450834
10236,370000,3,Detached,1,0,51.368839999872506,-2.9247470435909104
10237,220000,3,Semi-Detached,1,0,51.349428485408204,-2.93917492372186
10238,227500,3,Detached,1,0,51.320716538999996,-2.95590912115206
10239,285000,4,Detached,1,0,51.3603002748808,-2.94135065157853
10240,240000,3,Semi-Detached,1,0,51.3491662932138,-2.9471676551830797
10241,256000,3,Detached,1,0,51.3263761877441,-2.92522718942517
10242,303000,3,Detached,1,0,51.320717826404604,-2.97753515442037
10243,145000,3,Terraced,1,0,51.3459923031189,-2.94491974790567
10244,165000,2,Terraced,1,0,51.3498601563807,-2.91761587629766
10245,308000,5,Detached,1,0,51.3683625995698,-2.90992688730425
10246,235000,2,Flat,0,0,51.3557489570187,-2.9873858695649997
10247,425000,4,Semi-Detached,1,0,51.326352234707606,-2.9237053857219304
10248,240000,3,Detached,1,0,51.34678825413779,-2.9376276522778797
10249,210000,3,Terraced,1,0,51.3475058955011,-2.93108037378339
10250,190000,3,Detached,1,0,51.3345780592873,-2.9727914861202
10251,265000,2,Detached,1,0,51.371042,-2.96189086030114
10252,199000,3,Terraced,1,0,51.370087689886894,-2.91356689527192
10253,149700,3,Semi-Detached,1,0,51.356032163411996,-2.9160158583799
10254,199000,3,Semi-Detached,1,0,51.353293062015894,-2.925869963898
10255,115500,3,Semi-Detached,0,0,51.368540163787,-2.9296826580742996
10256,265000,3,Detached,1,0,51.3615728409887,-2.92495971840167
10257,290000,3,Semi-Detached,1,0,51.35988578994429,-2.93472100247421
10258,235000,3,Semi-Detached,1,0,51.3326530061943,-2.89509523637109
10259,203000,3,Semi-Detached,1,0,51.352775880985,-2.94669641289456
10260,220000,2,Detached,1,0,51.3779294061132,-2.9606784064010094
10261,166000,2,Terraced,1,0,51.371895989309394,-2.90998258386558
10262,185000,2,Terraced,1,0,51.371895989309394,-2.90998258386558
10263,169000,2,Semi-Detached,1,0,51.368152411954796,-2.9115172509185805
10264,175000,4,Terraced,1,0,51.3339859634233,-2.9747885838146297
10265,225000,2,Detached,1,0,51.3516496297196,-2.93014482758506
10266,245000,3,Semi-Detached,1,0,51.340171965022,-2.97484805315782
10267,240000,3,Detached,1,0,51.362213349401706,-2.9258344223798503
10268,177500,3,Terraced,1,0,51.3490668181921,-2.96813005896706
10269,230000,4,Semi-Detached,1,0,51.350812172348796,-2.92119611142604
10270,252000,3,Semi-Detached,1,0,51.3491662932138,-2.9471676551830797
10271,169950,2,Flat,1,0,51.3555877215788,-2.90572474129991
10272,348250,4,Detached,1,0,51.334759570497,-2.9134098021131702
10273,174000,2,Terraced,1,0,51.3493946943238,-2.9253462311263
10274,365000,4,Semi-Detached,1,0,51.32333823376489,-2.97924126510109
10275,333000,3,Detached,1,0,51.316048438314,-2.9615516322803996
10276,230000,3,Terraced,1,0,51.362231581146204,-2.92807546571288
10277,195000,3,Terraced,1,0,51.3381254716201,-2.97115825372109
10278,130000,2,Semi-Detached,1,0,51.3370134592566,-2.9609854408110805
10279,292000,4,Detached,1,0,51.3656687658014,-2.92551628302638
10280,280000,3,Detached,1,0,51.320974,-2.959818
10281,110000,2,Flat,0,0,51.347634596465205,-2.9749346484124
10282,162500,2,Terraced,1,0,51.363230268407,-2.92002330578421
10283,245000,3,Detached,1,0,51.32113834429771,-2.96150023369389
10284,198500,3,Semi-Detached,1,0,51.336090655023796,-2.9191208923891003
10285,220000,3,Detached,1,0,51.365657964596394,-2.9142974914471202
10286,365000,3,Semi-Detached,1,0,51.356363982185606,-2.95551654248721
10287,216450,3,Terraced,1,0,51.351471,-2.900287
10288,179000,2,Terraced,1,0,51.3460321620244,-2.9275614460935495
10289,250000,4,Semi-Detached,1,0,51.3462229115236,-2.9629729049623
10290,173000,3,Semi-Detached,1,0,51.357421160244506,-2.95268054098777
10291,269950,3,Terraced,1,0,51.376027,-2.9570778046525894
10292,95000,1,Flat,0,0,51.33515942571879,-2.97640687059496
10293,250000,5,Semi-Detached,1,0,51.332777589770096,-2.9730404536542006
10294,209500,4,Terraced,1,0,51.342582558308,-2.90994734639601
10295,184000,2,Terraced,1,0,51.3623607128456,-2.9011755504361703
10296,202000,3,Terraced,1,0,51.3524454899504,-2.9475224967418803
10297,175000,2,Terraced,1,0,51.350371381026605,-2.93031997186094
10298,115000,1,Semi-Detached,0,0,51.3467839038261,-2.94041310964311
10299,105000,3,Flat,0,0,51.3330395212007,-2.9652947220218198
10300,270000,3,Detached,1,0,51.355880845731,-2.9496901445601296
10301,75000,1,Flat,0,0,51.3528279396002,-2.9872225364493503
10302,195000,3,Terraced,1,0,51.3460321620244,-2.9275614460935495
10303,180000,3,Semi-Detached,1,0,51.338744866149206,-2.96802738238562
10304,186000,4,Semi-Detached,1,0,51.34631682933829,-2.95919862547965
10305,328000,4,Semi-Detached,1,0,51.347589979937,-2.96947736957443
10306,195000,3,Semi-Detached,1,0,51.3499521404617,-2.922916
10307,265000,4,Semi-Detached,1,0,51.3688853177944,-2.90861563708806
10308,161000,3,Terraced,1,0,51.3492596773159,-2.9741506664855297
10309,187500,2,Terraced,1,0,51.349193,-2.966036
10310,200000,3,Semi-Detached,1,0,51.349902527419005,-2.9372460910158904
10311,123000,3,Semi-Detached,1,0,51.3421191296922,-2.91056987460877
10312,150000,2,Terraced,1,0,51.3498601563807,-2.91761587629766
10313,272000,3,Detached,1,0,51.372274493598006,-2.92023335985537
10314,221000,3,Semi-Detached,1,0,51.361355,-2.955606
10315,210000,2,Detached,1,0,51.3518241628019,-2.93194336953278
10316,140000,1,Terraced,1,0,51.3651319732242,-2.91256330973476
10317,220000,3,Semi-Detached,1,0,51.365309625112,-2.8988920761826598
10318,185000,3,Semi-Detached,1,0,51.348442622914,-2.9598461016476802
10319,145000,4,Flat,0,0,51.340441834490996,-2.97699290381329
10320,335000,3,Semi-Detached,1,0,51.35389873468,-2.9655608344110203
10321,350000,4,Detached,1,0,51.3565773747805,-2.93689404797265
10322,420000,4,Semi-Detached,1,0,51.33540565499471,-2.97275158749695
10323,185000,3,Terraced,1,0,51.323955812585794,-2.95012112375256
10324,172000,2,Terraced,0,0,51.3658494467945,-2.90002307255411
10325,235000,2,Semi-Detached,1,0,51.35951522463571,-2.897947
10326,255000,4,Semi-Detached,1,0,51.36791262803929,-2.93396510717449
10327,167000,2,Terraced,0,0,51.353926237708905,-2.96112394391479
10328,160000,2,Terraced,1,0,51.34498792779329,-2.96553144390312
10329,161000,2,Terraced,1,0,51.3233483902879,-2.96720082772555
10330,490000,4,Detached,1,0,51.3599192313004,-2.95949716842591
10331,151500,2,Terraced,1,0,51.350246084123896,-2.93024563580709
10332,260000,4,Semi-Detached,1,0,51.355646957564794,-2.9363006125207103
10333,200000,4,Terraced,1,0,51.3403472026972,-2.9743205809363102
10334,511000,4,Detached,1,0,51.3317536268937,-2.97722444209112
10335,287000,3,Detached,1,0,51.326352234707606,-2.9237053857219304
10336,231000,2,Detached,1,0,51.3204118835678,-2.9568786044794
10337,218500,2,Detached,1,0,51.3516496297196,-2.93014482758506
10338,265000,2,Detached,1,0,51.3536654680856,-2.9501038656869705
10339,190000,3,Semi-Detached,1,0,51.3502752592118,-2.9600567198581
10340,310000,4,Detached,1,0,51.356005495904704,-2.90402398291759
10341,147500,1,Terraced,1,0,51.368152411954796,-2.9115172509185805
10342,171000,2,Terraced,1,0,51.347994920580994,-2.93064516310865
10343,249950,3,Terraced,1,0,51.3378484947198,-2.97202809816499
10344,142500,2,Flat,0,0,51.3452497332201,-2.93097720679915
10345,315000,4,Semi-Detached,1,0,51.3335064947606,-2.980678
10346,205000,3,Detached,1,0,51.3532665522308,-2.93034990610213
10347,208000,4,Semi-Detached,1,0,51.3544374677178,-2.9255627396332997
10348,280000,4,Detached,1,0,51.346584747909205,-2.9450468036948503
10349,485000,4,Detached,1,0,51.376027,-2.9570778046525894
10350,200000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053
10351,250000,4,Semi-Detached,1,0,51.3662418843954,-2.9223963663514
10352,162500,2,Terraced,1,0,51.3732455192634,-2.9110437518701695
10353,83000,1,Flat,0,0,51.369095,-2.90369508529261
10354,162500,2,Flat,0,0,51.3623607128456,-2.9011755504361703
10355,285000,4,Detached,1,0,51.3667687527509,-2.90906213476127
10356,530000,4,Detached,1,0,51.324554,-2.937389
10357,307500,3,Detached,1,0,51.354441922395495,-2.96729556527833
10358,205000,3,Semi-Detached,1,0,51.3478965559741,-2.9726284318743903
10359,295000,3,Semi-Detached,1,0,51.32524254456779,-2.9354945740390996
10360,188000,3,Semi-Detached,1,0,51.365939156039495,-2.91513623120239
10361,245000,3,Terraced,1,0,51.325800072316504,-2.935677
10362,163000,3,Terraced,1,0,51.365116522329394,-2.9179926692093097
10363,120000,1,Terraced,1,0,51.3483370424076,-2.97480596971465
10364,219000,3,Semi-Detached,1,0,51.3649906474488,-2.9145427535347497
10365,132000,1,Flat,0,0,51.3544764962015,-2.9598142580392004
10366,535000,4,Detached,1,0,51.3325038948238,-2.9097764653227203
10367,218500,2,Detached,1,0,51.353717101376496,-2.9358735233913
10368,242500,3,Terraced,1,0,51.3374692289876,-2.972336
10369,218000,0,Flat,0,0,51.3386185686209,-2.97996888482171
10370,305000,3,Detached,1,0,51.362172438517504,-2.93663479175904
10371,381500,3,Detached,1,0,51.32540256347771,-2.92440389069931
10372,197000,3,Semi-Detached,1,0,51.353097650468996,-2.9175656872502596
10373,390000,5,Detached,1,0,51.359886140147296,-2.93917340955113
10374,262500,4,Semi-Detached,1,0,51.34331454068979,-2.9106366431142003
10375,200000,2,Terraced,1,0,51.3490766626202,-2.9669384505525
10376,150000,1,Flat,0,0,51.3557296087043,-2.9864806899135203
10377,315000,3,Detached,1,0,51.362091322572795,-2.9344068299640296
10378,128000,2,Flat,0,0,51.333059,-2.951607
10379,227500,4,Terraced,1,0,51.3493946943238,-2.9253462311263
10380,283500,3,Detached,1,0,51.336317,-2.8981643369928394
10381,190000,3,Semi-Detached,1,0,51.3580201067283,-2.9497918434332595
10382,238100,3,Terraced,1,0,51.349667266763106,-2.9340535065544597
10383,222000,5,Terraced,1,0,51.3514822823705,-2.9217408715892406
10384,225000,3,Terraced,1,0,51.3670513532777,-2.90158367440844
10385,365000,3,Detached,1,0,51.32460803046761,-2.98008635686488
10386,199000,3,Semi-Detached,1,0,51.3568992337971,-2.95051546220014
10387,185000,3,Semi-Detached,1,0,51.3226052634735,-2.9668120673127403
10388,221000,3,Semi-Detached,1,0,51.3464919970429,-2.95867102239838
10389,320000,4,Detached,1,0,51.3485332208794,-2.9228447634621095
10390,230000,2,Semi-Detached,1,0,51.338018,-2.901163
10391,212000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053
10392,211000,3,Terraced,1,0,51.349667266763106,-2.9340535065544597
10393,170000,3,Terraced,1,0,51.365263975992605,-2.9163868228412206
10394,210000,3,Semi-Detached,1,0,51.3462545736599,-2.9613080012266897
10395,170000,3,Semi-Detached,1,0,51.3275258845763,-2.96657111050201
10396,140000,2,Semi-Detached,0,0,51.32321920501761,-2.95224421798687
10397,182500,2,Terraced,1,0,51.349158893635,-2.93127183715181
10398,179995,2,Flat,0,0,51.3492253754217,-2.9652615466324503
10399,175000,2,Flat,0,0,51.353801,-2.986037
10400,110000,2,Flat,0,0,51.3456663935791,-2.92946369041463
10401,137500,2,Flat,0,0,51.3515641505024,-2.97816291485564
10402,334000,4,Detached,1,0,51.354466557612,-2.90419473546901
10403,220000,3,Semi-Detached,1,0,51.3265212197849,-2.9296218653663497
10404,260000,3,Detached,1,0,51.3622152568309,-2.95471908151183
10405,215000,3,Detached,1,0,51.3588473417598,-2.94646254947766
10406,205000,3,Semi-Detached,1,0,51.349895395215796,-2.932793
10407,180000,2,Terraced,1,0,51.3727420458333,-2.9144961019805495
10408,425000,4,Detached,1,0,51.3696003679041,-2.92752056252779
10409,230000,3,Detached,1,0,51.3678002140812,-2.9266079136192595
10410,157500,2,Flat,0,0,51.3356206890839,-2.90169928780822
10411,248000,3,Detached,1,0,51.3636556062741,-2.92765898114897
10412,260000,3,Detached,1,0,51.3622152568309,-2.95471908151183
10413,157500,2,Flat,0,0,51.3356206890839,-2.90169928780822
10414,270000,2,Detached,1,0,51.3486136432319,-2.94656753591015
10415,240000,5,Semi-Detached,1,0,51.347994920580994,-2.93064516310865
10416,180000,2,Terraced,1,0,51.352901593050795,-2.9069494530457205
10417,305000,3,Detached,1,0,51.334838150357704,-2.9194547067004
10418,200000,3,Semi-Detached,1,0,51.3350472290287,-2.91226713682899
10419,365000,5,Semi-Detached,1,0,51.347004571156596,-2.96836
10420,225000,3,Semi-Detached,1,0,51.3328968965889,-2.9694974985002704
10421,260000,3,Detached,1,0,51.3574585891456,-2.92444597429123
10422,240000,2,Semi-Detached,1,0,51.357188998083004,-2.9391182364021597
10423,266500,3,Detached,1,0,51.3728611794954,-2.9176591331097503
10424,310000,3,Semi-Detached,1,0,51.3212927347956,-2.97760478135014
10425,289000,4,Detached,1,0,51.3510093256991,-2.9201374418181603
10426,192500,2,Terraced,1,0,51.370706647369296,-2.92064726396581
10427,290000,3,Semi-Detached,1,0,51.336317,-2.8981643369928394
10428,345000,3,Detached,1,0,51.351053,-2.970613
10429,265000,3,Semi-Detached,1,0,51.355644477935705,-2.9388568652371
10430,185000,4,Semi-Detached,1,0,51.332688732537896,-2.96202897169509
10431,340000,4,Detached,1,0,51.36764491518189,-2.93483592456313
10432,239000,3,Detached,1,0,51.36996778478379,-2.905088
10433,133000,1,Terraced,1,0,51.3471143750196,-2.9451582115445096
10434,345000,4,Detached,1,0,51.3283802590062,-2.90349446563379
10435,192000,2,Semi-Detached,1,0,51.370574447206295,-2.91571710528582
10436,195000,3,Detached,1,0,51.3595325290524,-2.92166
10437,210500,3,Semi-Detached,1,0,51.349270076305,-2.96310859332346
10438,255000,4,Terraced,1,0,51.3516437673918,-2.982616223996
10439,510000,4,Detached,1,0,51.323938,-2.933459
10440,210000,2,Semi-Detached,1,0,51.3603496277706,-2.9146944599097098
10441,239000,2,Detached,1,0,51.3573686713041,-2.93238623111848
10442,215000,2,Terraced,1,0,51.3604127769771,-2.9396581541813998
10443,234000,3,Detached,1,0,51.3732812361124,-2.91913294277138
10444,165500,2,Terraced,1,0,51.3369101752563,-2.958083
10445,239500,6,Flat,0,0,51.352904195018,-2.97705698540358
10446,318500,5,Detached,1,0,51.364661223933496,-2.902227
10447,168000,3,Terraced,1,0,51.347747819658096,-2.9732139935827404
10448,156000,2,Terraced,1,0,51.363230268407,-2.92002330578421
10449,215000,4,Detached,1,0,51.3591952635847,-2.92542885970497
10450,305000,3,Detached,1,0,51.368024645818004,-2.96233853237296
10451,180000,2,Terraced,1,0,51.3497446679853,-2.92997700987377
10452,362000,4,Semi-Detached,1,0,51.3521558309228,-2.9610007276743002
10453,189000,2,Semi-Detached,1,0,51.367543858580106,-2.9169063879951604
10454,210000,3,Flat,0,0,51.353067804728695,-2.97576802304788
10455,121950,1,Flat,1,0,51.349000205370395,-2.9685737901104803
10456,190000,3,Semi-Detached,1,0,51.3332171653409,-2.91517342060012
10457,121950,2,Flat,0,0,51.349000205370395,-2.9685737901104803
10458,160000,2,Semi-Detached,1,0,51.3467839038261,-2.94041310964311
10459,227000,4,Terraced,1,0,51.339496061805804,-2.9706991141709302
10460,260000,2,Semi-Detached,1,0,51.351526610700596,-2.94550750051687
10461,224000,3,Terraced,1,0,51.356005495904704,-2.90402398291759
10462,292500,4,Detached,1,0,51.334271863432896,-2.9483825770816
10463,198000,3,Terraced,1,0,51.345362,-2.9650186138312797
10464,112000,2,Flat,0,0,51.3649359337066,-2.91694047498856
10465,242500,3,Detached,1,0,51.3585936497445,-2.95335116966962
10466,285000,3,Semi-Detached,1,0,51.3313885231255,-2.96922166361101
10467,142000,3,Terraced,1,0,51.3520958639388,-2.92943585933419
10468,196000,2,Flat,0,0,51.3386185686209,-2.97996888482171
10469,221000,3,Semi-Detached,1,0,51.3283802590062,-2.90349446563379
10470,167500,2,Terraced,1,0,51.352303,-2.901983
10471,70000,1,Flat,0,0,51.3528279396002,-2.9872225364493503
10472,150000,2,Terraced,1,0,51.3421191296922,-2.91056987460877
10473,205000,2,Semi-Detached,1,0,51.3231019684754,-2.9511798080459903
10474,212000,3,Semi-Detached,1,0,51.3675708800797,-2.92034015530801
10475,180000,2,Terraced,1,0,51.3457428805076,-2.9334137303507
10476,213000,3,Semi-Detached,1,0,51.363744559005205,-2.92208763348256
10477,244500,4,Terraced,1,0,51.3368614752576,-2.9685188513331
10478,450000,3,Detached,1,0,51.35992575363,-2.95319211874179
10479,222500,3,Semi-Detached,1,0,51.3494103199421,-2.93357442365342
10480,180000,3,Terraced,1,0,51.3495836014378,-2.9719605505174704
10481,220000,3,Semi-Detached,1,0,51.35500013394729,-2.93735014055792
10482,148500,1,Terraced,1,0,51.3530123522871,-2.90774146290407
10483,220000,3,Terraced,1,0,51.356005495904704,-2.90402398291759
10484,220000,3,Semi-Detached,1,0,51.370407391658205,-2.9083009929799597
10485,205000,3,Terraced,1,0,51.334170747598,-2.97311301837048
10486,147000,3,Terraced,1,0,51.34993651774429,-2.97601739956934
10487,245000,3,Detached,1,0,51.3192777360203,-2.9657806463027994
10488,160000,4,Terraced,1,0,51.3524949694899,-2.92672984798278
10489,175000,2,Terraced,1,0,51.3661551195893,-2.91050079715097
10490,187500,3,Terraced,1,0,51.323955812585794,-2.95012112375256
10491,111000,2,Flat,0,0,51.3456663935791,-2.92946369041463
10492,225000,3,Terraced,1,0,51.3485890628385,-2.9248848686851203
10493,157000,2,Terraced,1,0,51.3467839038261,-2.94041310964311
10494,232500,3,Semi-Detached,1,0,51.354107403175,-2.922484
10495,220000,3,Semi-Detached,1,0,51.325717042444495,-2.93462876532678
10496,188500,3,Terraced,1,0,51.323434682017,-2.94896225627253
10497,140000,2,Flat,0,0,51.3341810383819,-2.97727606469845
10498,355000,3,Terraced,1,0,51.3339008746408,-2.98388752988951
10499,269950,2,Semi-Detached,1,0,51.3330758875667,-2.9194337993342696
10500,204000,3,Semi-Detached,1,0,51.3336578249392,-2.9117084413661005
10501,261000,3,Semi-Detached,1,0,51.3524454899504,-2.9475224967418803
10502,230000,3,Semi-Detached,1,0,51.3334154143821,-2.89769385618832
10503,192500,2,Flat,0,0,51.3328173755546,-2.97797912544691
10504,300000,4,Detached,1,0,51.335754666190795,-2.9473796188715498
10505,210000,3,Semi-Detached,1,0,51.364338480902006,-2.92431161463053
10506,255000,3,Semi-Detached,1,0,51.323714,-2.930053
10507,175000,2,Terraced,1,0,51.3727420458333,-2.9144961019805495
10508,118000,2,Flat,0,0,51.3369101752563,-2.958083
10509,188000,2,Terraced,1,0,51.36791262803929,-2.93396510717449
10510,142500,1,Flat,0,0,51.3524946998466,-2.97006916548719
10511,210000,5,Semi-Detached,1,0,51.3673952815007,-2.9255080042782002
10512,257000,2,Semi-Detached,1,0,51.3552737250608,-2.9513722029189102
10513,243750,3,Detached,1,0,51.366529602396795,-2.90743419439978
10514,157000,2,Flat,0,0,51.3635773481411,-2.89745
10515,208000,3,Semi-Detached,1,0,51.373213588690206,-2.9139882973957096
10516,205000,3,Terraced,1,0,51.3552540577732,-2.921099
10517,220000,3,Semi-Detached,1,0,51.3650226634788,-2.91389700392694
10518,360000,3,Detached,1,0,51.3244993685484,-2.98232288383941
10519,157000,2,Semi-Detached,1,0,51.338744866149206,-2.96802738238562
10520,330000,3,Semi-Detached,1,0,51.323213,-2.98682138750835
10521,116500,2,Flat,0,0,51.3394439834779,-2.968157
10522,208000,3,Semi-Detached,1,0,51.369368981183904,-2.9100186688068397
10523,150000,2,Terraced,1,0,51.3498601563807,-2.91761587629766
10524,225000,4,Semi-Detached,1,0,51.3679539404132,-2.9253612540806095
10525,173000,3,Terraced,1,0,51.341472614177896,-2.96873091947342
10526,210000,2,Semi-Detached,1,0,51.3563002685377,-2.9196690135281496
10527,230000,5,Terraced,1,0,51.3471611561965,-2.92465509389519
10528,185000,2,Terraced,1,0,51.362827976477796,-2.9185788942147797
10529,95000,2,Terraced,1,0,51.3476504265183,-2.9719483565776
10530,155000,2,Terraced,1,0,51.35224822135079,-2.90034561125282
10531,123000,1,Flat,0,0,51.3606319655622,-2.9119280665035294
10532,105000,1,Detached,0,1,51.3406677919837,-2.976682
10533,245000,2,Detached,1,0,51.361452944747896,-2.95997448094977
10534,258500,4,Terraced,1,0,51.3665160616468,-2.92753005443013
10535,199950,2,Terraced,1,0,51.3661551195893,-2.91050079715097
10536,249000,3,Semi-Detached,1,0,51.352303,-2.901983
10537,222500,2,Detached,1,0,51.3563872038626,-2.9234765450628597
10538,138000,2,Flat,0,0,51.365873067294295,-2.90279586921065
10539,121500,2,Flat,0,0,51.3493946943238,-2.9253462311263
10540,154000,2,Terraced,1,0,51.3587293401671,-2.93428095277771
10541,265000,4,Semi-Detached,1,0,51.3715750934635,-2.91654158156466
10542,230000,3,Terraced,1,0,51.3656628520292,-2.903021
10543,253000,2,Detached,1,0,51.3179941109334,-2.9655097408600004
10544,205000,3,Terraced,1,0,51.341472614177896,-2.96873091947342
10545,202000,3,Terraced,1,0,51.3649359337066,-2.91694047498856
10546,225000,2,Flat,0,0,51.3557296087043,-2.9864806899135203
10547,405000,4,Detached,1,0,51.35476792370339,-2.967403
10548,211000,3,Semi-Detached,1,0,51.3623607128456,-2.9011755504361703
10549,214000,3,Semi-Detached,1,0,51.365309625112,-2.8988920761826598
10550,170000,3,Semi-Detached,1,0,51.3465615961845,-2.9633389667834003
10551,240000,3,Semi-Detached,1,0,51.3477788991741,-2.956343038726
10552,175000,3,Semi-Detached,1,0,51.3364046453724,-2.95736953692835
10553,106000,3,Terraced,1,0,51.3260595010257,-2.9655643352474903
10554,147000,2,Terraced,1,0,51.371895989309394,-2.90998258386558
10555,222500,2,Semi-Detached,1,0,51.327132463046595,-2.9296485806042796
10556,230000,3,Semi-Detached,1,0,51.3613161489958,-2.8943326224856096
10557,250000,3,Detached,1,0,51.3263761877441,-2.92522718942517
10558,264000,3,Semi-Detached,1,0,51.348111495805995,-2.9705652977960897
10559,120000,2,Flat,0,0,51.347646200551004,-2.97137391575319
10560,220000,4,Semi-Detached,1,0,51.3471794973148,-2.9548659781422995
10561,197500,2,Semi-Detached,1,0,51.351932623263394,-2.93638283868931
10562,217950,3,Semi-Detached,1,0,51.3335064947606,-2.980678
10563,575000,5,Semi-Detached,1,0,51.363204179233705,-2.8990662989464404
10564,175000,2,Terraced,1,0,51.3658546836664,-2.91213238169509
10565,225000,3,Semi-Detached,1,0,51.36695093184301,-2.9156879016735093
10566,194000,3,Terraced,1,0,51.3464919970429,-2.95867102239838
10567,240000,3,Semi-Detached,1,0,51.351894074206896,-2.959127
10568,153000,2,Terraced,0,0,51.325345499658496,-2.9361137962032204
10569,173000,2,Terraced,1,0,51.364651958490896,-2.92788021458179
